Name,Score
Persona 3 the Movie 1: Spring of Birth,0.10593825502047713
Gantz,0.105813539265211
Osomatsu-san,0.10573079781491539
Akkun to Kanojo,0.1056672826541953
Romeo x Juliet,0.10552161444048413
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,0.10547397529849567
Metal Fight Beyblade,0.10530436406877594
Devil Survivor 2 The Animation,0.10525071860618566
Jigoku Shoujo,0.1052452388356013
Denpa-teki na Kanojo,0.10523895059330383
High School DxD BorN: Yomigaeranai Fushichou,0.10497486492171673
Initial D Final Stage,0.10492270988163538
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,0.10489867328888575
Planetarian: Chiisana Hoshi no Yume,0.1048950192484581
Kingdom,0.10486157721394448
Comic Girls,0.10473206754110298
Haiyore! Nyaruko-san W,0.10465044527233301
Hiyokoi,0.10435876996971698
Baka to Test to Shoukanjuu: Matsuri,0.1043274263377415
Initial D Fourth Stage,0.10432429152576989
Accel World EX,0.10426458315747275
Sora no Method,0.10413882037221948
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,0.1041320417419452
Paradise Kiss,0.1038694741074111
Initial D Fifth Stage,0.10380338697564445
Omoide Poroporo,0.10379496801360179
Inu x Boku SS Special,0.10369853195466602
Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,0.10359860229202644
Hanayamata,0.10349197854723019
Seikon no Qwaser,0.10339069142104758
Carnival Phantasm,0.10338369144286154
Qualidea Code,0.10337174017012925
Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,0.10335300549351237
Uchuu Patrol Luluco,0.10331384279342323
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",0.10329307947936725
Sora no Otoshimono: Tokeijikake no Angeloid,0.1032666679679897
Golden Kamuy 2nd Season,0.10320474384223195
Bishoujo Senshi Sailor Moon Crystal,0.10314814017561898
GJ-bu,0.10303148748356462
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,0.10281468351873152
Back Street Girls: Gokudolls,0.10273657254151224
RDG: Red Data Girl,0.1025863583281259
Tales of Zestiria the Cross: Saiyaku no Jidai,0.1023773573355555
Kimi to Boku. 2,0.10233230172044953
Major S1,0.10213342195782953
Masamune-kun no Revenge OVA,0.10207674546365852
Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,0.102067284199552
Fate/kaleid liner Prisma☆Illya 2wei Herz!,0.10205438539512876
Orenchi no Furo Jijou,0.10199582455497617
Usagi Drop Specials,0.10167555802023635
Murenase! Seton Gakuen,0.1016042629477668
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,0.10152418306755519
Gatchaman Crowds,0.1014609672868925
Donten ni Warau,0.10141094840623559
Oushitsu Kyoushi Heine,0.1013147999510203
Hanasaku Iroha: Home Sweet Home,0.10125411154213515
Toradora! Recap,0.10123844920916394
Nurarihyon no Mago,0.10119744131625336
Boku wa Tomodachi ga Sukunai Episode 0,0.10117810453073586
Divine Gate,0.10115470594151155
Oneechan ga Kita,0.10109321603975849
Boku no Pico,0.10098888167250644
Fate/Extra: Last Encore,0.10092973818892041
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",0.1009132143687092
Shoujo-tachi wa Kouya wo Mezasu,0.10087325733132774
Bakugan Battle Brawlers,0.10078050722079122
7 Seeds,0.10049684260664812
Arakawa Under the Bridge x Bridge,0.10046989877643994
Sounan Desu ka?,0.10041764595090864
Hetalia Axis Powers,0.10033645668457711
One Room,0.10026294081032305
"Ore, Twintail ni Narimasu.",0.10026059669981327
Digimon Frontier,0.10009719464681568
Strike the Blood II,0.10007713754386621
Uchuu Kyoudai,0.09999741167564402
Shingeki no Kyojin Movie 1: Guren no Yumiya,0.09998192427486838
Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,0.09996828827682598
Toaru Hikuushi e no Koiuta,0.09994775499759018
Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,0.09982424556028141
Toradora!: SOS! Kuishinbou Banbanzai,0.09969249502621806
D.Gray-man Hallow,0.09966731915325058
Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki,0.09964014417190417
Plunderer,0.0992069051167173
Mo Dao Zu Shi,0.09909451796070033
Sword Art Online: Sword Art Offline,0.09908214000313392
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,0.09884547196597829
Full Metal Panic? Fumoffu,0.09882337880176294
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,0.09874322702897374
Neon Genesis Evangelion: Death & Rebirth,0.0986761988363439
Digimon Adventure tri. 2: Ketsui,0.098640478803949
Blame! Movie,0.0984368141300861
Sakamoto Desu ga? Special,0.09839506413281157
Medaka Box,0.09821540227099909
Kingdom 2nd Season,0.09817210857244237
Detroit Metal City,0.098165894827106
Quanzhi Fashi,0.09791117218068278
Hajime no Ippo: Champion Road,0.09784144055372959
Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,0.09783697959252628
Asagao to Kase-san.,0.09780216586677629
Ushinawareta Mirai wo Motomete,0.09747918982920997
Grisaia no Kajitsu Specials,0.09747374666414563
Major S2,0.09737255477481573
Higurashi no Naku Koro ni Rei,0.09730783721361269
Black★Rock Shooter (OVA),0.09727017212178558
Death Note: Rewrite,0.0971851209394616
Final Fantasy VII: Advent Children,0.09707592418603837
Chuunibyou demo Koi ga Shitai! Ren Lite,0.09686692752659969
Ghost Hunt,0.09679489039549821
UQ Holder!: Mahou Sensei Negima! 2,0.09674142320798428
The iDOLM@STER,0.096728105293948
Himouto! Umaru-chan OVA,0.09662315230777467
Tasogare Otome x Amnesia: Taima Otome,0.09661795264378151
Pokemon Best Wishes!,0.09656528653364865
Goblin Slayer: Goblin's Crown,0.09646967752598838
BanG Dream!,0.09607820323871957
"Hachi-nan tte, Sore wa Nai deshou!",0.09606332818494041
Kakumeiki Valvrave,0.0959470958640908
Hakata Tonkotsu Ramens,0.09592572482631091
Bakuten Shoot Beyblade,0.0957562372142583
Aki-Sora,0.09568014112709283
Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,0.09567410265752846
Noblesse,0.09537705893862489
Inazuma Eleven Go,0.09522299218538924
Rakuen Tsuihou,0.09519118301718976
Comet Lucifer,0.09511250571520974
Kimetsu no Yaiba Movie: Mugen Ressha-hen,0.09500889096231169
Babylon,0.09497506211104352
Saint☆Oniisan (Movie),0.09490432789472575
Berserk 2nd Season,0.0948803569975028
Kanokon,0.0948273065631159
Ushio to Tora (TV) 2nd Season,0.09480549016766673
Dakaretai Otoko 1-i ni Odosarete Imasu.,0.09455760808724871
Hachimitsu to Clover II,0.09455557152860761
Yami Shibai,0.09446584418576401
Love Hina,0.09430534297574221
Sennen Joyuu,0.09430316622642335
Ansatsu Kyoushitsu: Jump Festa 2013 Special,0.09419848238282943
Haibane Renmei,0.09418078616316088
Ahiru no Sora,0.09403077357468667
Persona 5 the Animation,0.09402141385447693
DRAMAtical Murder,0.09398750131987271
Super Lovers 2,0.09395008037167121
Kobato.,0.09390937517349918
Major S3,0.09383128473266256
Gi(a)rlish Number,0.09377739456003623
Chrome Shelled Regios,0.09373987763654229
Major S5,0.09373146465195986
The iDOLM@STER Cinderella Girls,0.09361691391021515
Boogiepop wa Warawanai (2019),0.0935946812911248
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",0.09343217151565661
Tsugumomo,0.09336891512854112
Kara no Kyoukai: Mirai Fukuin,0.09330343984687434
Yowamushi Pedal: New Generation,0.09328052251029637
Major S4,0.09326297601514258
Persona 3 the Movie 2: Midsummer Knight's Dream,0.0928405993734582
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,0.09282817878108371
A.I.C.O.: Incarnation,0.09282668784741914
Blood Lad: Wagahai wa Neko de wa Nai,0.09271125956859286
Brotherhood: Final Fantasy XV,0.0927060210200449
Toaru Majutsu no Index Movie: Endymion no Kiseki,0.09266385425632438
"Maou-sama, Retry!",0.09257908599321846
HaruChika: Haruta to Chika wa Seishun suru,0.09257654765603522
All Out!!,0.09254114088536147
Uchouten Kazoku,0.09237391122376805
Eyeshield 21,0.09233630456776673
Asu no Yoichi!,0.09219379449764767
Tennis no Ouji-sama,0.09215050305973627
Konbini Kareshi,0.09197617061737567
Gantz:O,0.09196766292621175
Ladies versus Butlers!,0.09194418925018931
Boku no Hero Academia the Movie: Futari no Hero Specials,0.0918974226854043
Kore wa Zombie Desu ka? OVA,0.09189341115553167
High School Fleet,0.09180403510574144
Ged Senki,0.09180109580173149
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",0.09156952559657125
Inu to Hasami wa Tsukaiyou,0.09150229776023802
Dragon Crisis!,0.09146273435903779
Alice to Zouroku,0.09139047293488653
Princess Connect! Re:Dive,0.09138608416489508
Nekopara OVA,0.09136272880002629
Nurarihyon no Mago: Sennen Makyou,0.09135666390292227
Maken-Ki! Two,0.09128068996177055
Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,0.09121695884640221
Hybrid Child,0.09102167016195317
Space☆Dandy 2nd Season,0.09094578857457417
Full Metal Panic! The Second Raid,0.090727913317671
Rewrite 2nd Season,0.09058326922187936
Dance with Devils,0.09051922276408572
Himegoto,0.09042304670668502
"Haikyuu!!: vs. ""Akaten""",0.09034045020176433
Kareshi Kanojo no Jijou,0.09015857338467882
"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",0.09006559685455284
Kimi ga Nozomu Eien,0.08987885177924432
Mikagura Gakuen Kumikyoku (TV),0.0898648219389151
Triage X,0.08985112207219934
Kanojo to Kanojo no Neko,0.08978813550191236
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,0.08952560864300814
Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,0.08951801723728356
Blood+,0.08949277612177942
Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,0.089471548862928
Kimi ni Todoke 2nd Season: Kataomoi,0.08942633049694011
Fate/kaleid liner Prisma☆Illya 3rei!!,0.08928786837238724
Ga-Rei: Zero,0.08923756079562839
IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,0.08922950118676932
Tsuritama,0.08913721491200657
Koukaku Kidoutai: Stand Alone Complex,0.08901528134459609
Kyousou Giga (TV),0.0890128087478517
Sakura Quest,0.0889473841219284
Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,0.08885607830126477
Pokemon Movie 12: Arceus Choukoku no Jikuu e,0.08884501901584844
Major S6,0.08878414442239513
Aoi Bungaku Series,0.08876586371244997
Saint☆Oniisan,0.08875392020892571
Re:Zero kara Hajimeru Break Time,0.08871912569650536
Emiya-san Chi no Kyou no Gohan,0.08869745217765118
Kuromukuro,0.08862315313395458
Kino no Tabi: The Beautiful World,0.08853402239538852
Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,0.08851045138569713
Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,0.088455177066042
Natsume Yuujinchou: Itsuka Yuki no Hi ni,0.08842547790580507
Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,0.08836080187161566
Black Cat (TV),0.08834222698622285
Mobile Suit Gundam 00,0.08831831777069286
Devil May Cry,0.08829300492225799
Overflow,0.0881945390638181
Hunter x Hunter: Greed Island,0.08817127180521078
Choujigen Game Neptune The Animation,0.08812086556419343
Miru Tights,0.08807259655867486
Kuroko no Basket NG-shuu,0.08806357716694609
Koutetsujou no Kabaneri Movie 3: Unato Kessen,0.08804514457404991
Final Fantasy VII: Advent Children Complete,0.0880042555033155
Girls & Panzer Movie,0.08796882043489981
Bananya,0.0879548299140015
Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,0.08773643356713494
Nana Maru San Batsu,0.08767669322392913
Gintama°: Aizome Kaori-hen,0.08764674598787303
Inferno Cop,0.08761981310491113
100-man no Inochi no Ue ni Ore wa Tatteiru,0.08757550975522913
School Rumble Ni Gakki,0.08744522686729944
To LOVE-Ru Darkness 2nd Specials,0.08729339711986929
Kuroshitsuji II Specials,0.08726243210290408
Onegai☆Teacher,0.08717323818791461
"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",0.08683398257513907
Momokuri,0.08676072574697011
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,0.086731031828779
Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,0.08652284340467048
Walkure Romanze,0.0864894474570209
Free!: FrFr - Short Movie,0.08644793321673963
Fukigen na Mononokean,0.08635390671400653
Kara no Kyoukai 8: Shuushou,0.08633933375486476
Shugo Chara!! Doki,0.08626283272318741
Saint Seiya,0.08622506966502841
Coppelion,0.08621957482349943
Sarazanmai,0.08621429358017613
Hanbun no Tsuki ga Noboru Sora,0.08598299765917014
Kobayashi-san Chi no OO Dragon,0.0859035943079545
Heya Camp△,0.08580263519436743
Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,0.08574814911217361
Schwarzesmarken,0.08572032771159846
Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,0.08567900958185445
Sayonara Zetsubou Sensei,0.085677211460962
Diamond no Ace: Act II,0.08555419261537713
Young Black Jack,0.08551577635678874
Koufuku Graffiti,0.08545339695976148
Itou Junji: Collection,0.08534792218294611
Clockwork Planet,0.08532403046888926
07-Ghost,0.08530920474388273
Suzuka,0.0852685257918792
Fortune Arterial: Akai Yakusoku,0.08520916067810287
Fairy Tail OVA (2016),0.0851924311294462
Arte,0.08516213805529292
Jinrui wa Suitai Shimashita,0.0851245689563253
Blade & Soul,0.08505884118547874
Heavy Object,0.08505488433613691
Tensei shitara Slime Datta Ken OVA,0.08503401472952421
Akaneiro ni Somaru Saka,0.08493053279491929
Baki: Dai Raitaisai-hen,0.08488251078618353
Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,0.08471657623083434
Owaranai Seraph,0.08471033978054204
Sakurada Reset,0.08470793969372152
Hunter x Hunter: Greed Island Final,0.08458618021852088
"Kuroshitsuji: Sono Shitsuji, Kougyou",0.08447742916693055
Yuru Yuri Nachuyachumi!,0.08445891542478179
Isekai no Seikishi Monogatari,0.08429689364294057
Aki-Sora: Yume no Naka,0.08428866413915286
Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,0.08428284189659352
Dagashi Kashi 2,0.08428110278011375
High School DxD Hero: Taiikukan-ura no Holy,0.08426969992929506
Digimon Adventure tri. 3: Kokuhaku,0.08422180612153017
Koe de Oshigoto! The Animation,0.08411724574757877
Detective Conan Movie 06: The Phantom of Baker Street,0.08408500494156573
Dragon Ball: Episode of Bardock,0.08407759245545482
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,0.08398313700477363
Island,0.08394148952101396
Konohana Kitan,0.08391215653738157
Mononoke,0.0838049011950051
"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",0.08379748886796128
Dog Days,0.08375819314390959
Fate/Prototype,0.0837433978691937
Senyuu.,0.08371680167285109
Gakkou no Kaidan,0.08369016601974498
Shichisei no Subaru,0.08365141251668826
xxxHOLiC,0.0836028016070049
Tokyo Mew Mew,0.08354305476552872
Dance in the Vampire Bund,0.08344283697887468
Sabage-bu!,0.0833663293328199
Strike the Blood: Valkyria no Oukoku-hen,0.08331509952173483
Photokano,0.08328088811028202
Yu☆Gi☆Oh! 5D's,0.08326078747172921
Granblue Fantasy The Animation,0.0832247040552721
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,0.08317899827228449
"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",0.08315916189419681
Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,0.08314456989214775
Kakumeiki Valvrave 2nd Season,0.08314063722490603
Gabriel DropOut Specials,0.0831166377526021
Shinryaku! Ika Musume,0.08307331662290596
C³,0.08295659442373629
Area no Kishi,0.08277535666840508
Hajime no Ippo: Mashiba vs. Kimura,0.08251157947064416
Momo e no Tegami,0.08247092151285437
Ani ni Tsukeru Kusuri wa Nai!,0.08242006307175459
Fudanshi Koukou Seikatsu,0.0822601618716107
Toaru Kagaku no Railgun T,0.08225638313235045
White Album,0.08221904660089696
Sword Art Online: Sword Art Offline - Extra Edition,0.08195562031577554
Shounen Maid,0.0819303208804423
High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,0.08192666438588014
Kiniro no Corda: Primo Passo,0.08179486630416466
Medaka Box Abnormal,0.08179196078480257
D.N.Angel,0.08135789493028851
Chio-chan no Tsuugakuro,0.08131747416495003
Yarichin☆Bitch-bu,0.08131273346516923
Luck & Logic,0.08128521067331235
Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,0.08115045462890105
Shiki Specials,0.08090121825016908
No Guns Life,0.08087350038923347
Asobi ni Iku yo!,0.08083500551440792
Yamato Nadeshiko Shichihenge♥,0.08069309950317931
Hello!! Kiniro Mosaic,0.08054083455517577
Ojisan to Marshmallow,0.08043079355320146
Ansatsu Kyoushitsu: 365-nichi no Jikan,0.08037041537530824
Saint Seiya: The Lost Canvas - Meiou Shinwa,0.08016295562255762
Sora no Otoshimono: Project Pink,0.0800368994653837
Hataage! Kemono Michi,0.08001920776945971
Amanchu!,0.07999808372042579
Toaru Kagaku no Accelerator,0.07996084498180153
Sora no Otoshimono Final: Eternal My Master,0.07984706484971293
Mobile Suit Gundam 00 Second Season,0.07982390380286652
Bishoujo Senshi Sailor Moon R,0.07980930572054694
Hiiro no Kakera,0.07972849629794423
Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,0.07972711987183426
Pokemon Movie 13: Genei no Hasha Zoroark,0.07965149240727143
Inugami-san to Nekoyama-san,0.07955598952822238
Garo: Honoo no Kokuin,0.0793784455620805
Midori no Hibi,0.07936504176237028
Getsuyoubi no Tawawa,0.07936372523378574
Chaos Dragon: Sekiryuu Seneki,0.07926637996982984
Gunslinger Stratos The Animation,0.07924770128127676
Toaru Majutsu no Index III,0.07915529837923803
One Piece Movie 1,0.07911686156785355
Gakuen Alice,0.07908621273283437
Yume-iro Pâtissière,0.07896246150503458
Euphoria,0.07879332736762826
Nanbaka 2,0.07848539318432962
Hakuouki,0.07844298915668893
Nakanohito Genome [Jikkyouchuu],0.07831435096877155
Hourou Musuko,0.07830346836168248
Kenka Banchou Otome: Girl Beats Boys,0.07822864554842024
Tsubasa Chronicle,0.07817936061418922
Digimon Adventure Movie,0.07816791681970256
Hitori no Shita: The Outcast,0.07814861854620565
Cardcaptor Sakura: Clear Card-hen,0.07809815999799607
Norn9: Norn+Nonet,0.07793279647683579
Planetes,0.07788291639102357
Piano no Mori,0.07781718460172682
Maoujou de Oyasumi,0.07776340240599357
Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,0.07774583398493215
Utawarerumono: Itsuwari no Kamen,0.07768920363163255
Reikenzan: Hoshikuzu-tachi no Utage,0.07767458727764125
Wolf's Rain,0.07765401492164112
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV),0.07764695542230932
Nekopara,0.07754941994719197
Persona 3 the Movie 3: Falling Down,0.07747552235641847
Gantz 2nd Stage,0.07745610189259121
Detective Conan Movie 01: The Timed Skyscraper,0.07735630388255996
Hyakuren no Haou to Seiyaku no Valkyria,0.07731312286494679
Black Fox,0.07729794213078664
Kakuriyo no Yadomeshi,0.07728734197444596
Rolling☆Girls,0.07727591659431388
Ranma ½,0.07701677355319426
Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,0.07689214671498112
Violet Evergarden Movie,0.07684884218464196
Karin,0.07680559923350695
Gankutsuou,0.07669584040682033
Killing Bites,0.07667373406382195
Konjiki no Gash Bell!!,0.0766436534794321
Urara Meirochou,0.07659481677261692
Natsuyuki Rendezvous,0.07657470693267389
Lupin III: Cagliostro no Shiro,0.0765590818287073
Himouto! Umaru-chanS,0.07646268739559652
Nyanko Days,0.0764205527490889
Aiura,0.07634541156211247
Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,0.07621438782729022
D-Frag!*,0.07621324935758436
Monster Musume no Iru Nichijou OVA,0.07610826415277132
Gin no Guardian,0.07608560023092956
Princess Tutu,0.07607804301187147
Code Geass: Hangyaku no Lelouch I - Koudou,0.07606047198801902
Shisha no Teikoku,0.07588531277415281
Seikaisuru Kado,0.0758358166937936
Harukana Receive,0.07580664864382548
Hayate no Gotoku!,0.07577170141722106
Peach Girl,0.07568036119173847
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,0.07563341317150718
Seirei no Moribito,0.07560968507135356
Hinomaruzumou,0.07554449699722929
Hidan no Aria AA,0.07550634379938198
Miira no Kaikata,0.0754722730449627
IS: Infinite Stratos 2 - World Purge-hen,0.0754560458046441
Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,0.07543688085699861
Owari no Seraph: Kyuuketsuki Shahar,0.07534271180799935
Detective Conan Movie 03: The Last Wizard of the Century,0.07532572393399144
Radiant,0.07532508794316906
To LOVE-Ru Darkness 2nd OVA,0.07512896681065054
KimiKiss Pure Rouge,0.0750508451624706
Nogizaka Haruka no Himitsu,0.0749804002125351
Makai Ouji: Devils and Realist,0.07497029819046656
Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,0.07493638369458122
Seitokai no Ichizon,0.07493336138553301
Hatsukoi Monster,0.07486741639235106
Joshikousei no Mudazukai,0.0748477623793634
Mo Dao Zu Shi 2nd Season,0.07466291663404573
Hunter x Hunter: Original Video Animation,0.07455543404115897
Canaan,0.07441491248381296
Kengan Ashura,0.0743619230209109
Ginga Eiyuu Densetsu,0.07434486328023734
Mermaid Melody Pichi Pichi Pitch,0.07422704752265387
Captain Tsubasa,0.07413258787783766
Cheer Danshi!!,0.07412049885543096
Azumanga Daioh,0.07411667316467875
"""Bungaku Shoujo"" Movie",0.07405448833616121
Saint Seiya: The Lost Canvas - Meiou Shinwa 2,0.0738991786757876
Uchuu Senkan Yamato 2199,0.07373501523805172
Ookiku Furikabutte,0.0737049418929727
Hisone to Maso-tan,0.07366266616930033
Psycho-Pass: Sinners of the System Case.1 - Tsumi to Bachi,0.07357395221914756
Naruto SD: Rock Lee no Seishun Full-Power Ninden,0.07357321756705797
Valkyrie Drive: Mermaid,0.07357020992751173
Yuri Kuma Arashi,0.07354793580502894
Jigoku Shoujo Futakomori,0.0734969546579904
Ao no Exorcist: Ura Ex,0.07344211117223418
Nichijou: Nichijou no 0-wa,0.07342476075214521
Rec,0.07333605603213991
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,0.073222299384886
Heisei Tanuki Gassen Ponpoko,0.07318822885351045
Hakushaku to Yousei,0.07308801980526422
Mirai Nikki (TV): Ura Mirai Nikki,0.07306063714688929
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,0.07303604923655749
Akiba's Trip The Animation,0.07293071315297432
Gaikotsu Shotenin Honda-san,0.07289463871384805
Hyakka Ryouran: Samurai Girls,0.07287480274946033
Yu☆Gi☆Oh! The Dark Side of Dimensions,0.07286469620192126
Sunohara-sou no Kanrinin-san,0.072796616542253
Mobile Suit Gundam SEED,0.07275704872947136
Aggressive Retsuko,0.07274664136776976
Binan Koukou Chikyuu Boueibu LOVE!,0.07270450422081569
Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,0.07265708418913326
Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,0.07242465881111598
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,0.07240706195435936
Sekai Seifuku: Bouryaku no Zvezda,0.07239744946340052
Aishiteruze Baby★★,0.07239125677631254
Seikon no Qwaser II,0.07234252951158862
Bishoujo Senshi Sailor Moon S,0.07223624997352593
Hikaru no Go,0.07223324222145386
Haikyuu!! Movie 1: Owari to Hajimari,0.07215560774072469
Black★Rock Shooter,0.07213684293973986
Persona 3 the Movie 4: Winter of Rebirth,0.07202328059921301
Otome Youkai Zakuro,0.07196076890100285
Umineko no Naku Koro ni,0.07193448197663391
Buddy Complex,0.0718704890800346
Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,0.07170100483798904
Koisuru Boukun,0.07168315109503372
Hetalia World Series,0.0716649212722021
Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,0.07151222987289935
Mnemosyne: Mnemosyne no Musume-tachi,0.07150184051673968
One Piece Film: Strong World Episode 0,0.07149695096100452
Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,0.07147671804070452
Phantasy Star Online 2 The Animation,0.07128934316864374
Itsuka Tenma no Kuro Usagi,0.07125249526400981
Full Moon wo Sagashite,0.07122724963252977
Seiken no Blacksmith,0.0709606063790075
Trinity Seven Movie 2: Heavens Library to Crimson Lord,0.0709336673457524
Blood-C: The Last Dark,0.0708367184291245
Magic Kaito,0.07080969035290445
Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,0.07075509037346443
Terra Formars: Revenge,0.07057857816105903
Cencoroll,0.0705766374454884
Rozen Maiden,0.07057379426751395
Cardcaptor Sakura Movie 1,0.07052721105457282
Sekaiichi Hatsukoi OVA,0.07032638169895097
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,0.07028388240047363
Tenshi no Tamago,0.07021035372891225
Un-Go,0.07010899622013292
Peter Grill to Kenja no Jikan,0.07010143553826853
Accel World: Infinite∞Burst,0.0700292064210793
FLCL Progressive,0.06985696729033068
Kyoukai no Rinne (TV),0.06984864891903968
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",0.06961792667299069
Gunjou no Magmell,0.06953598032185515
Zetman,0.0693793119417216
Tiger & Bunny,0.06927699696395026
Fate/stay night Movie: Heaven's Feel - III. Spring Song,0.06925567272760857
Samurai Flamenco,0.06923955136284429
Bokusatsu Tenshi Dokuro-chan,0.06918191100930746
Hametsu no Mars,0.06906425526667467
"Dakara Boku wa, H ga Dekinai.: Mie Sugi! Mizugi Contest",0.06900402345130796
Brave 10,0.06895403315420624
So Ra No Wo To,0.06884866036012002
Koisuru Asteroid,0.06880793751716185
Shugo Chara! Party!,0.06868520877082211
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,0.06864432455691549
Kishibe Rohan wa Ugokanai,0.06862327394135692
Infinite Dendrogram,0.0686154159517974
AKB0048,0.0686047012840669
Anne Happy♪,0.06859599124928496
Senjou no Valkyria,0.06858315225496836
Nanatsu no Taizai: Imashime no Fukkatsu Joshou,0.06852128024028614
Uchi no Maid ga Uzasugiru!,0.06849522872173264
Psycho-Pass: Sinners of the System Case.2 - First Guardian,0.06833774619604056
Lucky☆Star: Original na Visual to Animation,0.06824947198460318
Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,0.06797558306710383
Hand Shakers,0.06793376639860378
Shinrei Tantei Yakumo,0.06786226513836213
SoniAni: Super Sonico The Animation,0.06781367717404506
Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,0.06778047948662819
Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,0.0677661904179445
Dansai Bunri no Crime Edge,0.06774432219108092
Strawberry Panic,0.06771113024858258
Chrno Crusade,0.06770832778850966
Yozakura Quartet: Hana no Uta,0.06767738233661916
H2O: Footprints in the Sand,0.06758223508374744
Kuma Miko,0.06753564427348666
Aishen Qiaokeli-ing...,0.06751583298912497
